YEAR,SCHOOL,EXAM,%FRESCH,%VRBANB,SEX,VRBAND,ETHN,SCHGEN,SCHDEN
3,18,7,42,20,0,3,11,1,3
3,18,31,42,20,0,2,5,1,3
3,18,16,42,20,1,3,1,1,3
3,18,14,42,20,1,3,5,1,3
3,18,29,42,20,1,1,1,1,3
3,18,14,42,20,0,3,5,1,3
3,18,28,42,20,1,2,1,1,3
3,18,16,42,20,1,1,5,1,3
3,18,21,42,20,1,3,1,1,3
3,18,16,42,20,0,3,7,1,3
3,18,29,42,20,0,2,11,1,3
3,18,14,42,20,0,1,1,1,3
3,18,46,42,20,0,2,1,1,3
3,18,14,42,20,1,3,5,1,3
1,19,32,14,23,0,3,1,2,3
1,19,15,14,23,0,3,1,2,3
1,19,16,14,23,0,3,1,2,3
1,19,19,14,23,0,3,1,2,3
1,19,37,14,23,0,3,1,2,3
1,19,14,14,23,0,3,5,2,3
1,19,35,14,23,0,2,1,2,3
1,19,19,14,23,0,2,1,2,3
1,19,28,14,23,0,2,1,2,3
1,19,42,14,23,0,2,1,2,3
1,19,39,14,23,0,2,1,2,3
1,19,24,14,23,0,3,2,2,3
1,19,23,14,23,0,3,1,2,3
1,19,45,14,23,0,2,1,2,3
1,19,22,14,23,0,3,1,2,3
1,19,26,14,23,0,3,11,2,3
1,19,13,14,23,0,3,1,2,3
1,19,37,14,23,0,3,1,2,3
1,19,17,14,23,0,3,3,2,3
1,19,42,14,23,0,3,11,2,3
1,19,27,14,23,0,3,1,2,3
1,19,16,14,23,0,3,1,2,3
2,19,11,11,24,0,3,1,2,3
2,19,24,11,24,0,3,1,2,3
2,19,19,11,24,0,2,5,2,3
2,19,34,11,24,0,3,1,2,3
2,19,18,11,24,0,2,1,2,3
2,19,33,11,24,0,3,1,2,3
2,19,36,11,24,0,2,1,2,3
2,19,30,11,24,0,3,5,2,3
2,19,5,11,24,0,3,1,2,3
2,19,21,11,24,0,3,11,2,3
2,19,22,11,24,0,2,1,2,3
2,19,40,11,24,0,1,11,2,3
2,19,35,11,24,0,3,1,2,3
2,19,22,11,24,0,3,1,2,3
2,19,31,11,24,0,3,1,2,3
2,19,22,11,24,0,2,11,2,3
2,19,9,11,24,0,1,1,2,3
2,19,34,11,24,0,2,1,2,3
2,19,27,11,24,0,3,1,2,3
2,19,26,11,24,0,2,1,2,3
2,19,23,11,24,0,3,5,2,3
2,19,44,11,24,0,3,11,2,3
2,19,25,11,24,0,2,1,2,3
2,19,31,11,24,0,3,11,2,3
2,19,12,11,24,0,1,5,2,3
2,19,34,11,24,0,2,1,2,3
2,19,27,11,24,0,2,1,2,3
2,19,32,11,24,0,3,5,2,3
2,19,34,11,24,0,3,1,2,3
2,19,25,11,24,0,3,11,2,3
2,19,33,11,24,0,3,5,2,3
2,19,39,11,24,0,2,1,2,3
2,19,30,11,24,0,2,1,2,3
2,19,38,11,24,0,2,11,2,3
2,19,21,11,24,0,3,1,2,3
2,19,32,11,24,0,3,11,2,3
2,19,19,11,24,0,3,1,2,3
2,19,24,11,24,0,3,11,2,3
2,19,37,11,24,0,2,1,2,3
2,19,24,11,24,0,3,1,2,3
3,19,18,11,26,0,2,1,2,3
3,19,12,11,26,0,1,11,2,3
3,19,43,11,26,0,3,5,2,3
3,19,20,11,26,0,3,11,2,3
3,19,30,11,26,0,3,1,2,3
3,19,2,11,26,0,1,1,2,3
3,19,27,11,26,0,3,1,2,3
3,19,33,11,26,0,1,1,2,3
3,19,37,11,26,0,3,11,2,3
3,19,39,11,26,0,2,1,2,3
3,19,23,11,26,0,1,1,2,3
3,19,48,11,26,0,3,11,2,3
3,19,35,11,26,0,2,1,2,3
3,19,39,11,26,0,2,1,2,3
3,19,38,11,26,0,2,1,2,3
3,19,26,11,26,0,3,1,2,3
3,19,30,11,26,0,3,1,2,3
3,19,37,11,26,0,3,1,2,3
3,19,27,11,26,0,3,1,2,3
3,19,28,11,26,0,2,1,2,3
3,19,35,11,26,0,1,11,2,3
3,19,38,11,26,0,3,1,2,3
3,19,25,11,26,0,3,1,2,3
3,19,35,11,26,0,2,1,2,3
3,19,36,11,26,0,3,1,2,3
3,19,16,11,26,0,3,1,2,3
3,19,30,11,26,0,1,5,2,3
3,19,31,11,26,0,3,11,2,3
3,19,38,11,26,0,2,1,2,3
3,19,28,11,26,0,3,1,2,3
3,19,28,11,26,0,3,5,2,3
3,19,29,11,26,0,2,1,2,3
3,19,16,11,26,0,3,1,2,3
3,19,10,11,26,0,3,1,2,3
3,19,30,11,26,0,2,1,2,3
3,19,33,11,26,0,2,1,2,3
3,19,34,11,26,0,2,1,2,3
3,19,38,11,26,0,2,1,2,3
3,19,34,11,26,0,2,1,2,3
3,19,32,11,26,0,3,1,2,3
3,19,32,11,26,0,3,1,2,3
3,19,26,11,26,0,3,1,2,3
3,19,31,11,26,0,3,1,2,3
3,19,40,11,26,0,2,1,2,3
3,19,33,11,26,0,3,7,2,3
1,20,50,28,24,0,3,4,2,1
1,20,29,28,24,0,3,1,2,1
1,20,26,28,24,0,3,9,2,1
1,20,10,28,24,0,3,1,2,1
1,20,26,28,24,0,2,1,2,1
1,20,43,28,24,0,2,1,2,1
1,20,15,28,24,0,2,1,2,1
1,20,30,28,24,0,3,10,2,1
1,20,2,28,24,0,3,1,2,1
1,20,7,28,24,0,1,1,2,1
1,20,8,28,24,0,3,1,2,1
1,20,51,28,24,0,2,1,2,1
1,20,43,28,24,0,2,5,2,1
1,20,10,28,24,0,3,1,2,1
1,20,14,28,24,0,3,1,2,1
1,20,15,28,24,0,3,1,2,1
1,20,27,28,24,0,3,1,2,1
1,20,9,28,24,0,3,5,2,1
1,20,3,28,24,0,1,10,2,1
1,20,10,28,24,0,3,5,2,1
1,20,18,28,24,0,2,1,2,1
1,20,12,28,24,0,3,1,2,1
1,20,22,28,24,0,3,5,2,1
1,20,25,28,24,0,2,10,2,1
1,20,6,28,24,0,1,5,2,1
1,20,7,28,24,0,1,1,2,1
1,20,6,28,24,0,1,5,2,1
1,20,21,28,24,0,2,5,2,1
1,20,26,28,24,0,3,1,2,1
1,20,7,28,24,0,3,1,2,1
1,20,15,28,24,0,3,1,2,1
1,20,5,28,24,0,3,1,2,1
1,20,17,28,24,0,2,1,2,1
1,20,2,28,24,0,2,1,2,1
1,20,40,28,24,0,3,1,2,1
1,20,9,28,24,0,3,1,2,1
1,20,16,28,24,0,3,1,2,1
1,20,1,28,24,0,1,1,2,1
1,20,54,28,24,0,2,1,2,1
1,20,36,28,24,0,2,5,2,1
1,20,31,28,24,0,2,5,2,1
1,20,25,28,24,0,3,1,2,1
1,20,8,28,24,0,1,5,2,1
1,20,46,28,24,0,2,1,2,1
1,20,6,28,24,0,1,1,2,1
1,20,17,28,24,0,3,5,2,1
1,20,14,28,24,0,1,1,2,1
1,20,10,28,24,0,1,5,2,1
1,20,36,28,24,0,2,1,2,1
1,20,6,28,24,0,1,1,2,1
1,20,33,28,24,0,2,1,2,1
1,20,26,28,24,0,3,1,2,1
1,20,9,28,24,0,1,1,2,1
1,20,1,28,24,0,3,1,2,1
1,20,35,28,24,0,2,1,2,1
1,20,12,28,24,0,3,5,2,1
2,20,10,38,16,0,3,1,2,1
2,20,15,38,16,0,1,1,2,1
2,20,12,38,16,0,3,1,2,1
2,20,21,38,16,0,2,5,2,1
2,20,18,38,16,0,3,4,2,1
2,20,4,38,16,0,1,1,2,1
2,20,26,38,16,0,2,1,2,1
2,20,13,38,16,0,3,1,2,1
2,20,7,38,16,0,1,1,2,1
2,20,39,38,16,0,3,1,2,1
2,20,5,38,16,0,3,1,2,1
2,20,1,38,16,0,1,1,2,1
2,20,1,38,16,0,2,1,2,1
2,20,12,38,16,0,3,5,2,1
2,20,17,38,16,0,3,1,2,1
2,20,9,38,16,0,1,1,2,1
2,20,13,38,16,0,1,5,2,1
2,20,7,38,16,0,3,5,2,1
2,20,15,38,16,0,3,1,2,1
2,20,15,38,16,0,3,5,2,1
2,20,49,38,16,0,2,1,2,1
2,20,5,38,16,0,3,1,2,1
2,20,22,38,16,0,3,1,2,1
2,20,14,38,16,0,3,5,2,1
2,20,12,38,16,0,3,1,2,1
2,20,23,38,16,0,3,1,2,1
2,20,6,38,16,0,1,5,2,1
2,20,6,38,16,0,2,1,2,1
2,20,27,38,16,0,3,1,2,1
2,20,1,38,16,0,1,5,2,1
2,20,4,38,16,0,1,5,2,1
2,20,26,38,16,0,3,1,2,1
2,20,27,38,16,0,3,1,2,1
2,20,26,38,16,0,2,1,2,1
2,20,14,38,16,0,3,5,2,1
2,20,12,38,16,0,3,5,2,1
2,20,13,38,16,0,3,1,2,1
2,20,15,38,16,0,3,1,2,1
2,20,10,38,16,0,1,5,2,1
2,20,13,38,16,0,3,1,2,1
2,20,13,38,16,0,3,5,2,1
2,20,7,38,16,0,2,1,2,1
2,20,3,38,16,0,3,5,2,1
2,20,3,38,16,0,1,1,2,1
2,20,7,38,16,0,3,1,2,1
3,20,1,38,28,0,1,5,2,1
3,20,11,38,28,0,3,1,2,1
3,20,32,38,28,0,2,1,2,1
3,20,19,38,28,0,3,5,2,1
3,20,5,38,28,0,1,10,2,1
3,20,40,38,28,0,2,1,2,1
3,20,8,38,28,0,3,2,2,1
3,20,8,38,28,0,3,1,2,1
3,20,6,38,28,0,3,1,2,1
3,20,11,38,28,0,1,1,2,1
3,20,22,38,28,0,3,5,2,1
3,20,3,38,28,0,3,1,2,1
3,20,15,38,28,0,3,1,2,1
3,20,7,38,28,0,3,1,2,1
3,20,4,38,28,0,2,7,2,1
3,20,4,38,28,0,3,1,2,1
3,20,8,38,28,0,3,1,2,1
3,20,2,38,28,0,1,5,2,1
3,20,5,38,28,0,2,1,2,1
3,20,7,38,28,0,3,1,2,1
3,20,5,38,28,0,3,1,2,1
3,20,5,38,28,0,1,5,2,1
3,20,28,38,28,0,2,1,2,1
3,20,2,38,28,0,3,1,2,1
3,20,30,38,28,0,2,1,2,1
3,20,16,38,28,0,2,1,2,1
3,20,16,38,28,0,3,1,2,1
3,20,14,38,28,0,3,1,2,1
3,20,27,38,28,0,2,1,2,1
3,20,11,38,28,0,3,1,2,1
3,20,43,38,28,0,2,1,2,1
3,20,27,38,28,0,2,5,2,1
3,20,45,38,28,0,2,5,2,1
3,20,15,38,28,0,2,5,2,1
3,20,9,38,28,0,3,5,2,1
3,20,18,38,28,0,3,1,2,1
1,21,41,28,22,0,2,1,2,1
1,21,18,28,22,0,2,1,2,1
1,21,13,28,22,0,3,5,2,1
1,21,23,28,22,0,2,1,2,1
1,21,11,28,22,0,2,1,2,1
1,21,36,28,22,0,2,1,2,1
1,21,1,28,22,0,3,1,2,1
1,21,45,28,22,0,2,1,2,1
1,21,2,28,22,0,3,1,2,1
1,21,26,28,22,0,2,1,2,1
1,21,17,28,22,0,3,1,2,1
1,21,9,28,22,0,3,1,2,1
1,21,6,28,22,0,3,1,2,1
1,21,1,28,22,0,2,1,2,1
1,21,25,28,22,0,3,1,2,1
1,21,13,28,22,0,3,1,2,1
1,21,9,28,22,0,3,1,2,1
1,21,13,28,22,0,3,5,2,1
1,21,9,28,22,0,1,1,2,1
1,21,16,28,22,0,2,1,2,1
1,21,4,28,22,0,1,1,2,1
1,21,13,28,22,0,1,10,2,1
1,21,11,28,22,0,3,1,2,1
1,21,23,28,22,0,3,1,2,1
1,21,1,28,22,0,1,1,2,1
1,21,9,28,22,0,1,5,2,1
2,21,21,40,20,0,2,1,2,1
2,21,4,40,20,0,3,11,2,1
2,21,35,40,20,0,2,1,2,1
2,21,15,40,20,0,1,1,2,1
2,21,16,40,20,0,1,1,2,1
2,21,19,40,20,0,1,1,2,1
2,21,4,40,20,0,3,5,2,1
2,21,13,40,20,0,3,1,2,1
2,21,11,40,20,0,3,1,2,1
2,21,3,40,20,0,3,5,2,1
2,21,19,40,20,0,3,5,2,1
2,21,7,40,20,0,3,1,2,1
2,21,1,40,20,0,3,1,2,1
2,21,38,40,20,0,2,1,2,1
2,21,15,40,20,0,3,5,2,1
2,21,11,40,20,0,3,1,2,1
2,21,33,40,20,0,3,1,2,1
2,21,12,40,20,0,1,1,2,1
2,21,9,40,20,0,1,1,2,1
2,21,14,40,20,0,3,5,2,1
2,21,3,40,20,0,3,5,2,1
2,21,29,40,20,0,3,1,2,1
2,21,27,40,20,0,3,7,2,1
2,21,43,40,20,0,2,10,2,1
2,21,15,40,20,0,2,1,2,1
2,21,24,40,20,0,3,1,2,1
2,21,10,40,20,0,2,5,2,1
2,21,6,40,20,0,3,1,2,1
2,21,13,40,20,0,3,11,2,1
2,21,14,40,20,0,3,1,2,1
2,21,23,40,20,0,2,1,2,1
2,21,4,40,20,0,2,1,2,1
2,21,3,40,20,0,3,5,2,1
2,21,41,40,20,0,2,1,2,1
2,21,21,40,20,0,3,1,2,1
2,21,20,40,20,0,2,1,2,1
3,21,12,40,20,0,3,1,2,1
3,21,19,40,20,0,3,1,2,1
3,21,7,40,20,0,3,1,2,1
3,21,18,40,20,0,3,1,2,1
3,21,15,40,20,0,3,1,2,1
3,21,2,40,20,0,1,10,2,1
3,21,16,40,20,0,1,5,2,1
3,21,9,40,20,0,1,1,2,1
3,21,14,40,20,0,3,1,2,1
3,21,21,40,20,0,2,10,2,1
3,21,33,40,20,0,1,4,2,1
3,21,33,40,20,0,2,1,2,1
3,21,25,40,20,0,3,7,2,1
3,21,19,40,20,0,2,1,2,1
3,21,12,40,20,0,2,1,2,1
3,21,23,40,20,0,3,1,2,1
3,21,6,40,20,0,3,1,2,1
3,21,23,40,20,0,2,1,2,1
3,21,22,40,20,0,2,1,2,1
3,21,11,40,20,0,2,1,2,1
3,21,40,40,20,0,2,1,2,1
3,21,32,40,20,0,3,1,2,1
3,21,3,40,20,0,1,5,2,1
3,21,11,40,20,0,3,1,2,1
1,22,21,27,16,1,2,1,3,2
1,22,11,27,16,1,2,5,3,2
1,22,21,27,16,1,3,1,3,2
1,22,2,27,16,1,1,5,3,2
1,22,8,27,16,1,1,5,3,2
1,22,12,27,16,1,1,5,3,2
1,22,9,27,16,1,1,5,3,2
1,22,14,27,16,1,1,1,3,2
1,22,30,27,16,1,2,1,3,2
1,22,12,27,16,1,3,1,3,2
1,22,11,27,16,1,1,5,3,2
1,22,9,27,16,1,3,1,3,2
1,22,9,27,16,1,3,5,3,2
1,22,33,27,16,1,3,6,3,2
1,22,8,27,16,1,3,5,3,2
1,22,10,27,16,1,3,5,3,2
1,22,31,27,16,1,3,1,3,2
1,22,12,27,16,1,1,5,3,2
1,22,6,27,16,1,3,1,3,2
1,22,33,27,16,1,2,5,3,2
1,22,3,27,16,1,3,1,3,2
1,22,45,27,16,1,2,1,3,2
1,22,10,27,16,1,3,1,3,2
1,22,17,27,16,1,2,1,3,2
1,22,29,27,16,1,2,1,3,2
1,22,31,27,16,1,3,2,3,2
3,22,1,57,21,1,3,1,3,2
3,22,19,57,21,1,3,5,3,2
3,22,9,57,21,1,1,5,3,2
3,22,15,57,21,1,3,5,3,2
3,22,14,57,21,1,1,1,3,2
3,22,35,57,21,1,3,11,3,2
3,22,16,57,21,1,3,1,3,2
3,22,27,57,21,1,3,1,3,2
3,22,18,57,21,1,3,1,3,2
3,22,12,57,21,1,1,5,3,2
3,22,12,57,21,1,1,6,3,2
3,22,38,57,21,1,3,1,3,2
3,22,14,57,21,1,1,5,3,2
3,22,32,57,21,1,3,5,3,2
3,22,18,57,21,1,3,5,3,2
3,22,33,57,21,1,3,5,3,2
3,22,21,57,21,1,1,5,3,2
3,22,21,57,21,1,3,5,3,2
3,22,35,57,21,1,2,5,3,2
1,23,21,24,16,1,1,11,1,2
1,23,5,24,16,0,3,11,1,2
1,23,20,24,16,1,3,5,1,2
1,23,16,24,16,1,3,1,1,2
1,23,6,24,16,0,3,1,1,2
1,23,39,24,16,0,2,1,1,2
1,23,34,24,16,1,2,5,1,2
1,23,24,24,16,0,3,5,1,2
1,23,4,24,16,0,1,1,1,2
1,23,16,24,16,1,3,1,1,2
1,23,23,24,16,1,3,11,1,2
1,23,18,24,16,1,2,1,1,2
1,23,19,24,16,1,3,5,1,2
1,23,22,24,16,0,2,1,1,2
1,23,51,24,16,1,2,11,1,2
1,23,46,24,16,1,2,1,1,2
1,23,32,24,16,1,3,5,1,2
1,23,35,24,16,0,2,1,1,2
1,23,23,24,16,1,1,11,1,2
1,23,46,24,16,1,2,11,1,2
1,23,21,24,16,0,3,6,1,2
1,23,14,24,16,1,3,5,1,2
1,23,38,24,16,1,3,1,1,2
1,23,33,24,16,0,2,11,1,2
1,23,4,24,16,0,1,5,1,2
1,23,44,24,16,0,2,9,1,2
1,23,25,24,16,0,3,1,1,2
1,23,31,24,16,0,1,2,1,2
1,23,22,24,16,1,3,1,1,2
1,23,17,24,16,1,2,5,1,2
1,23,17,24,16,1,3,1,1,2
1,23,15,24,16,0,2,1,1,2
1,23,11,24,16,0,1,11,1,2
1,23,2,24,16,0,3,1,1,2
1,23,43,24,16,1,2,1,1,2
1,23,18,24,16,0,3,1,1,2
1,23,28,24,16,1,3,1,1,2
1,23,1,24,16,1,3,1,1,2
1,23,12,24,16,0,2,11,1,2
1,23,24,24,16,0,2,1,1,2
2,23,18,28,19,1,3,5,1,2
2,23,14,28,19,1,3,11,1,2
2,23,41,28,19,1,2,1,1,2
2,23,8,28,19,1,3,1,1,2
2,23,5,28,19,0,3,5,1,2
2,23,21,28,19,1,3,1,1,2
2,23,46,28,19,0,2,1,1,2
2,23,4,28,19,0,3,5,1,2
2,23,8,28,19,1,3,1,1,2
2,23,28,28,19,0,3,5,1,2
2,23,34,28,19,1,3,7,1,2
2,23,14,28,19,0,3,11,1,2
2,23,39,28,19,1,2,1,1,2
2,23,8,28,19,0,3,1,1,2
2,23,44,28,19,1,2,1,1,2
2,23,22,28,19,0,2,1,1,2
2,23,57,28,19,0,2,11,1,2
2,23,7,28,19,1,3,5,1,2
2,23,3,28,19,0,3,1,1,2
2,23,50,28,19,1,2,2,1,2
2,23,24,28,19,1,3,1,1,2
2,23,14,28,19,1,1,1,1,2
2,23,22,28,19,1,2,5,1,2
2,23,45,28,19,1,2,1,1,2
2,23,2,28,19,0,2,1,1,2
2,23,12,28,19,1,2,1,1,2
2,23,21,28,19,1,3,5,1,2
2,23,18,28,19,1,3,1,1,2
2,23,3,28,19,0,1,5,1,2
2,23,38,28,19,1,3,11,1,2
2,23,4,28,19,1,1,5,1,2
2,23,28,28,19,0,3,1,1,2
2,23,32,28,19,1,3,7,1,2
2,23,12,28,19,0,3,5,1,2
2,23,15,28,19,0,3,1,1,2
2,23,12,28,19,0,1,11,1,2
2,23,9,28,19,0,3,11,1,2
2,23,55,28,19,1,2,7,1,2
2,23,8,28,19,0,3,1,1,2
2,23,7,28,19,1,3,1,1,2
3,23,17,28,31,1,2,11,1,2
3,23,42,28,31,0,2,9,1,2
3,23,28,28,31,0,3,1,1,2
3,23,34,28,31,0,3,1,1,2
3,23,19,28,31,0,3,1,1,2
3,23,10,28,31,1,1,5,1,2
3,23,9,28,31,0,1,11,1,2
3,23,44,28,31,1,3,1,1,2
3,23,40,28,31,0,2,1,1,2
3,23,3,28,31,0,3,1,1,2
3,23,22,28,31,0,3,5,1,2
3,23,32,28,31,1,3,1,1,2
3,23,35,28,31,1,2,1,1,2
3,23,25,28,31,0,3,5,1,2
3,23,40,28,31,0,2,1,1,2
3,23,48,28,31,0,2,7,1,2
3,23,6,28,31,1,1,1,1,2
3,23,12,28,31,1,1,5,1,2
3,23,31,28,31,0,3,1,1,2
3,23,32,28,31,1,3,9,1,2
3,23,13,28,31,1,3,1,1,2
3,23,2,28,31,0,2,1,1,2
3,23,31,28,31,1,3,5,1,2
3,23,53,28,31,0,2,5,1,2
3,23,26,28,31,1,3,11,1,2
3,23,50,28,31,1,2,1,1,2
3,23,24,28,31,0,3,1,1,2
3,23,20,28,31,1,2,1,1,2
3,23,39,28,31,1,3,1,1,2
3,23,2,28,31,0,1,1,1,2
3,23,25,28,31,0,1,5,1,2
3,23,53,28,31,1,2,1,1,2
3,23,31,28,31,0,3,1,1,2
3,23,13,28,31,0,1,5,1,2
3,23,19,28,31,1,2,1,1,2
3,23,17,28,31,0,3,1,1,2
3,23,22,28,31,0,2,5,1,2
3,23,26,28,31,1,3,5,1,2
3,23,33,28,31,1,2,7,1,2
3,23,32,28,31,1,3,1,1,2
3,23,47,28,31,1,2,5,1,2
3,23,16,28,31,0,2,1,1,2
3,23,43,28,31,0,2,1,1,2
3,23,29,28,31,0,2,1,1,2
3,23,8,28,31,0,1,5,1,2
3,23,36,28,31,0,3,11,1,2
3,23,34,28,31,1,3,1,1,2
3,23,5,28,31,1,3,1,1,2
3,23,17,28,31,1,3,1,1,2
3,23,24,28,31,1,3,1,1,2
3,23,45,28,31,0,2,11,1,2
3,23,9,28,31,0,3,1,1,2
3,23,31,28,31,1,2,6,1,2
3,23,24,28,31,1,3,1,1,2
3,23,47,28,31,1,2,1,1,2
3,23,18,28,31,1,1,11,1,2
3,23,11,28,31,1,3,1,1,2
3,23,20,28,31,0,3,5,1,2
3,23,27,28,31,1,3,1,1,2
3,23,36,28,31,0,2,1,1,2
3,23,36,28,31,1,3,5,1,2
3,23,9,28,31,1,3,5,1,2
3,23,29,28,31,1,3,1,1,2
3,23,11,28,31,0,1,5,1,2
3,23,23,28,31,0,2,1,1,2
3,23,27,28,31,1,3,8,1,2
1,24,14,33,28,1,3,5,3,1
1,24,11,33,28,1,3,5,3,1
1,24,22,33,28,1,3,1,3,1
1,24,20,33,28,1,3,5,3,1
1,24,42,33,28,1,3,1,3,1
1,24,36,33,28,1,3,5,3,1
1,24,41,33,28,1,2,1,3,1
1,24,11,33,28,1,3,1,3,1
1,24,34,33,28,1,2,7,3,1
1,24,31,33,28,1,3,9,3,1
1,24,12,33,28,1,3,1,3,1
1,24,2,33,28,1,1,1,3,1
1,24,15,33,28,1,1,5,3,1
1,24,35,33,28,1,2,1,3,1
1,24,13,33,28,1,2,1,3,1
1,24,15,33,28,1,2,11,3,1
1,24,40,33,28,1,2,1,3,1
1,24,46,33,28,1,3,5,3,1
1,24,11,33,28,1,3,5,3,1
1,24,15,33,28,1,2,1,3,1
1,24,8,33,28,1,1,1,3,1
1,24,13,33,28,1,3,1,3,1
1,24,43,33,28,1,3,1,3,1
1,24,25,33,28,1,1,9,3,1
1,24,23,33,28,1,3,1,3,1
1,24,18,33,28,1,3,1,3,1
1,24,15,33,28,1,1,5,3,1
1,24,17,33,28,1,3,1,3,1
1,24,14,33,28,1,1,1,3,1
1,24,39,33,28,1,3,8,3,1
1,24,32,33,28,1,3,5,3,1
1,24,28,33,28,1,3,1,3,1
1,24,13,33,28,1,3,5,3,1
1,24,53,33,28,1,2,5,3,1
1,24,17,33,28,1,3,5,3,1
1,24,16,33,28,1,3,5,3,1
1,24,35,33,28,1,2,1,3,1
1,24,21,33,28,1,3,1,3,1
1,24,15,33,28,1,2,1,3,1
1,24,6,33,28,1,3,1,3,1
1,24,40,33,28,1,2,5,3,1
1,24,12,33,28,1,1,2,3,1
1,24,32,33,28,1,2,1,3,1
1,24,27,33,28,1,2,1,3,1
1,24,19,33,28,1,3,5,3,1
1,24,17,33,28,1,3,5,3,1
1,24,20,33,28,1,3,1,3,1
1,24,26,33,28,1,3,11,3,1
1,24,14,33,28,1,3,1,3,1
1,24,35,33,28,1,2,1,3,1
1,24,31,33,28,1,3,1,3,1
1,24,23,33,28,1,1,5,3,1
1,24,19,33,28,1,2,1,3,1
1,24,35,33,28,1,2,5,3,1
1,24,35,33,28,1,3,2,3,1
1,24,18,33,28,1,3,1,3,1
1,24,23,33,28,1,2,1,3,1
1,24,17,33,28,1,3,5,3,1
1,24,19,33,28,1,3,11,3,1
1,24,18,33,28,1,3,5,3,1
1,24,49,33,28,1,2,5,3,1
1,24,16,33,28,1,3,5,3,1
1,24,19,33,28,1,3,8,3,1
1,24,29,33,28,1,3,11,3,1
1,24,31,33,28,1,3,1,3,1
1,24,23,33,28,1,3,1,3,1
1,24,31,33,28,1,2,1,3,1
1,24,10,33,28,1,2,9,3,1
1,24,16,33,28,1,3,1,3,1
1,24,5,33,28,1,2,5,3,1
1,24,14,33,28,1,3,5,3,1
1,24,18,33,28,1,2,1,3,1
1,24,26,33,28,1,2,1,3,1
1,24,53,33,28,1,2,11,3,1
1,24,15,33,28,1,3,5,3,1
1,24,13,33,28,1,3,1,3,1
1,24,49,33,28,1,2,8,3,1
1,24,31,33,28,1,2,1,3,1
2,24,22,47,25,1,3,5,3,1
2,24,23,47,25,1,1,9,3,1
2,24,27,47,25,1,2,1,3,1
2,24,27,47,25,1,3,5,3,1
2,24,33,47,25,1,2,7,3,1
2,24,17,47,25,1,3,1,3,1
2,24,14,47,25,1,3,1,3,1
2,24,27,47,25,1,3,1,3,1
2,24,34,47,25,1,3,11,3,1
2,24,20,47,25,1,3,4,3,1
2,24,17,47,25,1,3,1,3,1
2,24,15,47,25,1,1,2,3,1
2,24,19,47,25,1,3,5,3,1
2,24,22,47,25,1,3,1,3,1
2,24,2,47,25,1,2,1,3,1
2,24,15,47,25,1,3,5,3,1
2,24,19,47,25,1,3,1,3,1
2,24,19,47,25,1,3,5,3,1
2,24,19,47,25,1,3,1,3,1
2,24,23,47,25,1,3,1,3,1
2,24,35,47,25,1,2,1,3,1
2,24,4,47,25,1,1,11,3,1
2,24,23,47,25,1,1,1,3,1
2,24,2,47,25,1,1,1,3,1
2,24,15,47,25,1,3,1,3,1
2,24,20,47,25,1,3,1,3,1
2,24,12,47,25,1,3,4,3,1
2,24,16,47,25,1,3,1,3,1
2,24,35,47,25,1,2,1,3,1
2,24,23,47,25,1,3,5,3,1
2,24,27,47,25,1,3,2,3,1
2,24,24,47,25,1,3,5,3,1
2,24,13,47,25,1,1,1,3,1
2,24,3,47,25,1,2,5,3,1
2,24,26,47,25,1,3,5,3,1
2,24,37,47,25,1,2,5,3,1
2,24,15,47,25,1,3,10,3,1
2,24,7,47,25,1,3,2,3,1
2,24,20,47,25,1,2,5,3,1
2,24,6,47,25,1,1,5,3,1
2,24,32,47,25,1,2,9,3,1
2,24,14,47,25,1,3,1,3,1
2,24,26,47,25,1,3,7,3,1
2,24,22,47,25,1,3,5,3,1
2,24,25,47,25,1,2,1,3,1
2,24,15,47,25,1,3,1,3,1
2,24,19,47,25,1,1,5,3,1
2,24,23,47,25,1,3,1,3,1
2,24,15,47,25,1,1,5,3,1
2,24,20,47,25,1,3,4,3,1
2,24,19,47,25,1,3,11,3,1
2,24,16,47,25,1,2,5,3,1
2,24,37,47,25,1,2,8,3,1
2,24,18,47,25,1,1,10,3,1
2,24,27,47,25,1,2,1,3,1
2,24,23,47,25,1,3,1,3,1
2,24,20,47,25,1,3,1,3,1
3,24,38,47,25,1,2,5,3,1
3,24,15,47,25,1,1,11,3,1
3,24,38,47,25,1,3,3,3,1
3,24,32,47,25,1,3,8,3,1
3,24,24,47,25,1,3,1,3,1
3,24,21,47,25,1,3,4,3,1
3,24,16,47,25,1,3,1,3,1
3,24,18,47,25,1,3,5,3,1
3,24,42,47,25,1,2,8,3,1
3,24,28,47,25,1,3,5,3,1
3,24,35,47,25,1,3,5,3,1
3,24,3,47,25,1,1,5,3,1
3,24,14,47,25,1,3,4,3,1
3,24,23,47,25,1,3,1,3,1
3,24,9,47,25,1,3,1,3,1
3,24,12,47,25,1,3,5,3,1
3,24,36,47,25,1,2,1,3,1
3,24,13,47,25,1,3,5,3,1
3,24,25,47,25,1,3,1,3,1
3,24,11,47,25,1,3,1,3,1
3,24,18,47,25,1,3,1,3,1
3,24,2,47,25,1,3,5,3,1
3,24,47,47,25,1,2,1,3,1
3,24,26,47,25,1,3,5,3,1
3,24,2,47,25,1,3,5,3,1
3,24,38,47,25,1,2,1,3,1
3,24,5,47,25,1,1,5,3,1
